,full_name,short_name,full_question
761,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.milk_details.milk_use_proportions.milk_give_amount,milk_give_amount_5,About.how.much...livestock_label..milk.did.your.household.give.away..4
762,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.milk_details.milk_sales_income.milk_sold_income,milk_sold_income_5,How.much.money.does.your.household.make.from.selling.the...livestock_label..milk..4
763,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.milk_details.milk_sales_income.milk_sold_price_timeunits,milk_sold_price_timeunits_5,per..8
764,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.milk_details.milk_amount_time_units_other,milk_amount_time_units_other_5,Specify..other..time.units..8
765,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.milk_details.milk_who_group.milk_sale_where,milk_sale_where_5,Where..or.to.who..is.the...livestock_label..milk.usually.sold..4
766,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.milk_details.milk_who_group.milk_who_sells,milk_who_sells_5,Who.usually.decides.what.do.to.with.the.income.from.selling.the...livestock_label..milk..4
767,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.milk_details.milk_who_group.milk_who_control_eating,milk_who_control_eating_5,Who.usually.decides.when.to.drink.the...livestock_label..milk..4
768,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.eggs_group.eggs_intro_group.eggs_harvest,eggs_harvest_5,Does.your.household.collect.eggs.from.the...livestock_label...4
769,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.eggs_group.eggs_details.eggs_basic_info.eggs_amount_average,eggs_amount_average_5,How.many.eggs.do.the...livestock_label..usually.produce..4
770,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.eggs_group.eggs_details.eggs_basic_info.eggs_units,eggs_units_5,Unit..13
771,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.eggs_group.eggs_details.eggs_amount_units_other,eggs_amount_units_other_5,Specify..other..eggs.production.units..4
772,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.eggs_group.eggs_details.eggs_use_basic_group.eggs_use,eggs_use_5,What.does.your.household.do.with.the...livestock_label..eggs..Do.you.consume.them..use.them.in.the.home..sell.them..4
773,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.eggs_group.eggs_details.eggs_use_proportions.eggs_consumed_amount,eggs_consumed_amount_5,About.how.many.eggs.does.your.household.keep.for.eating..or.home.use...4
774,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.eggs_group.eggs_details.eggs_use_proportions.eggs_hatch_amount,eggs_hatch_amount_5,About.how.many.eggs.does.your.household.use.for.hatching..4
775,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.eggs_group.eggs_details.eggs_use_proportions.eggs_sell_amount,eggs_sell_amount_5,About.how.many.eggs.does.your.household.sell..4
776,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.eggs_group.eggs_details.eggs_use_proportions.eggs_trade_amount,eggs_trade_amount_5,About.how.many.eggs.did.your.household.exchange..4
777,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.eggs_group.eggs_details.eggs_use_proportions.eggs_give_amount,eggs_give_amount_5,About.how.many.eggs.did.your.household.give.away..4
778,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.eggs_group.eggs_details.egg_sales_income.eggs_sold_income,eggs_sold_income_5,How.much.money.does.your.household.make.from.selling.the...livestock_label..eggs..4
779,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.eggs_group.eggs_details.egg_sales_income.eggs_sold_price_timeunits,eggs_sold_price_timeunits_5,per..9
780,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.eggs_group.eggs_details.eggs_sold_price_timeunits_other,eggs_sold_price_timeunits_other_5,Specify..other..time.units..9
781,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.eggs_group.eggs_details.eggs_who_group.eggs_sale_where,eggs_sale_where_5,Where..or.to.who..eggs.the...livestock_label..eggs.usually.sold..4
782,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.eggs_group.eggs_details.eggs_who_group.eggs_who_sells,eggs_who_sells_5,Who.usually.decides.what.do.to.with.the.income.from.selling.the...livestock_label..eggs..4
783,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.eggs_group.eggs_details.eggs_who_group.eggs_who_control_eating,eggs_who_control_eating_5,Who.usually.decides.when.to.eat.the...livestock_label..eggs..4
784,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.bee_group.honey_production.bees_honey_production,bees_honey_production_5,How.much.honey.did.you.collect.in.in.the.last.12.months..4
785,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.bee_group.honey_production.bees_honey_production_units,bees_honey_production_units_5,Unit..14
786,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.bee_group.honey_production.bees_honey_use,bees_honey_use_5,What.did.you.do.with.the.honey..Eat.it..sell.it..4
787,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.bee_group.bees_honey_production_units_other,bees_honey_production_units_other_5,Specify..other..honey.units..4
788,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.bee_group.bees_honey_use_proportions.bees_honey_consumed_amount,bees_honey_consumed_amount_5,About.how.honey.much.was.consumed..4
789,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.bee_group.bees_honey_use_proportions.bees_honey_sell_amount,bees_honey_sell_amount_5,About.how.honey.much.was.sold..4
790,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.bee_group.bees_honey_use_proportions.bees_honey_trade_amount,bees_honey_trade_amount_5,About.how.honey.much.was.exchanged..4
791,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.bee_group.bees_honey_use_proportions.bees_honey_give_amount,bees_honey_give_amount_5,About.how.honey.much.was.given.away..4
792,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.bee_group.honey_income_group.bees_honey_sold_income,bees_honey_sold_income_5,How.much.money.was.made.from.selling.the.honey..4
793,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.bee_group.bees_who_group.bees_sale_where,bees_sale_where_5,Where..or.to.who..is.the.honey.usually.sold..4
794,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.bee_group.bees_who_group.bees_who_sells,bees_who_sells_5,Who.usually.decides.what.do.to.with.the.income.from.selling.the.honey..4
795,survey_grp.Section_Livestock.livestock_repeat.5..lstk_rep_grp.bee_group.bees_who_group.bees_who_control_eating,bees_who_control_eating_5,Who.usually.decides.when.to.eat.the.honey..4
796,survey_grp.Section_Livestock.livestock_repeat.6..livestock_rep_number,livestock_rep_number_6,livestock_rep_number.5
797,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.livestock_name,livestock_name_6,I.m.going.to.ask.you.about.each.of.your.most.important.livestock.in.turn..Define.livestock.number...livestock_rep_number...5
798,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.livestock_label,livestock_label_6,livestock_label.5
799,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.animal_feed_grp.animal_feeds,animal_feeds_6,What.do.you.feed.the...livestock_label...5
800,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.animal_feed_grp.animal_feeds_other,animal_feeds_other_6,Other.animal.feed..5
801,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.animal_feed_grp.animal_graze_shortage,animal_graze_shortage_6,Are.there.any.times.of.the.year.when.grazing.is.insufficient.for.the...livestock_label...5
802,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.animal_feed_grp.animal_graze_shortage_months,animal_graze_shortage_months_6,Which.months.is.the.grazing.insufficient.for.the...livestock_label...5
803,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.animal_feed_grp.animal_feeds_purchase,animal_feeds_purchase_6,Did.you.buy.any.feeds.for.the...livestock_label..in.the.last.12.month..5
804,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.animal_feed_grp.animal_feeds_purchased,animal_feeds_purchased_6,Which.of.those.feeds.did.you.purchase.in.the.last.12.months..5
805,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.live_animals.animals_draught,animals_draught_6,How.many...livestock_label..does.your.household.use.for.draught.power..5
806,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.live_animals.livestock_breeds,livestock_breeds_6,Are.they.local.breeds..5
807,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.live_animals.beehive_count,beehive_count_6,How.many.bee.hives.does.your.household.have.at.the.moment..5
808,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.live_animals.animal_stabled_day,animal_stabled_day_6,Are.the...livestock_label..kept.in.a.pen.or.enclosure.during.the.day..5
809,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.live_animals.animal_stabled_night,animal_stabled_night_6,Are.the...livestock_label..kept.in.a.pen.or.enclosure.during.the.night..5
810,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.livestock_manure,livestock_manure_6,What.does.your.household.do.with.the.manure.from.the...livestock_label..s.stables.or.pens..5
811,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.livestock_buysell_group.livestock_births_2yr,livestock_births_2yr_6,How.many...livestock_label..were.born..live..in.the.last.2.years..5
812,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.livestock_buysell_group.livestock_bought_2yr,livestock_bought_2yr_6,How.many...livestock_label..did.you.buy..or.receive..in.the.last.2.years..5
813,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.livestock_buysell_group.livestock_births_1yr,livestock_births_1yr_6,How.many...livestock_label..were.born..live..in.the.last.12.months..5
814,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.livestock_buysell_group.livestock_bought_1yr,livestock_bought_1yr_6,How.many...livestock_label..did.you.buy..or.receive..in.the.last.12.months..5
815,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.livestock_buysell_group.livestock_sold,livestock_sold_6,How.many.live...livestock_label..have.you.sold.in.the.last.12.months..5
816,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.livestock_sale_income_group.livestock_sale_income,livestock_sale_income_6,How.much.money.did.you.make.from.selling.live...livestock_label..in.the.last.12.months..5
817,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.livestock_live_who.livestock_care,livestock_care_6,Who.in.the.household.is.mainly.responsible.for.taking.care.of.the...livestock_label...5
818,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.livestock_live_who.livestock_ownership,livestock_ownership_6,Who.in.the.household.owns.the...livestock_label...5
819,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.livestock_live_who.livestock_sale_where,livestock_sale_where_6,Where..or.to.who..are.the...livestock_label..usually.sold..5
820,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.livestock_live_who.livestock_who_sells,livestock_who_sells_6,Who.usually.decides.what.do.to.with.the.income.from.selling.the.live...livestock_label...5
821,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.livestock_mortality.livestock_died_2yr,livestock_died_2yr_6,Did.any.of.the...livestock_label..die.during.the.last.2.years..How.many..5
822,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.livestock_mortality.livestock_died_1yr,livestock_died_1yr_6,Did.any.of.the...livestock_label..die.during.the.last.12.months..How.many..5
823,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.livestock_meat_basics.killed_for_meat_1yr,killed_for_meat_1yr_6,How.many...livestock_label..have.you.slaughtered.for.meat.in.the.last.12.months..5
824,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.livestock_meat_group.livestock_meat_amount.meat_use,meat_use_6,What.did.you.do.with.the.meat..Eat.it..sell.it..5
825,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.livestock_meat_group.meat_use_proportions.meat_consumed_amount,meat_consumed_amount_6,About.how.much.did.you.eat..5
826,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.livestock_meat_group.meat_use_proportions.meat_sell_amount,meat_sell_amount_6,About.how.much.did.you.sell..5
827,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.livestock_meat_group.meat_use_proportions.meat_trade_amount,meat_trade_amount_6,About.how.much.did.you.exchange..5
828,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.livestock_meat_group.meat_use_proportions.meat_give_amount,meat_give_amount_6,About.how.much.did.you.give.away..5
829,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.livestock_meat_group.meat_sold_income,meat_sold_income_6,How.much.money.did.you.make.from.selling.the...livestock_label..meat.in.the.last.12.months..5
830,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.livestock_meat_group.livestock_meat_who.livestock_meat_sale_where,livestock_meat_sale_where_6,Where..or.to.who..are.the...livestock_label..meat.usually.sold..5
831,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.livestock_meat_group.livestock_meat_who.livestock_meat_who_sells,livestock_meat_who_sells_6,Who.usually.decides.what.do.to.with.the.income.from.selling.the...livestock_label..meat..5
832,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.livestock_meat_group.livestock_meat_who.livestock_meat_who_control_eating,livestock_meat_who_control_eating_6,Who.usually.decides.when.to.slaughter.and.the.eat...livestock_label...5
833,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.milk_basics.milk_harvest,milk_harvest_6,Does.your.household.collect.milk.from.the...livestock_label...5
834,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.milk_details.milk_others.milk_number_animals_milked,milk_number_animals_milked_6,How.many...livestock_label..did.you.milk.per.day..5
835,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.milk_details.milk_basic_info.milk_amount_good_season,milk_amount_good_season_6,About.how.much.milk.do.the...livestock_label..produce..when.they.are.milking.well..5
836,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.milk_details.milk_basic_info.milk_units,milk_units_6,Unit..15
837,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.milk_details.milk_basic_info.milk_amount_bad_season,milk_amount_bad_season_6,About.how.much.milk.do.the...livestock_label..produce..when.they.are.not.milking.well..5
838,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.milk_details.milk_amount_units_other,milk_amount_units_other_6,Define.milk.production..other..units..5
839,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.milk_details.milk_use_basic.milk_use,milk_use_6,What.does.your.household.do.with.the...livestock_label..milk..Drink.it.at.home..sell.it..make.dairy.products..5
840,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.milk_details.milk_use_proportions.milk_consumed_amount,milk_consumed_amount_6,About.how.much.of.the...livestock_label..milk.does.the.household.consume..5
841,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.milk_details.milk_use_proportions.milk_dairy_amount,milk_dairy_amount_6,About.how.much...livestock_label..milk.does.your.household.use.for.dairy.products..5
842,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.milk_details.milk_use_proportions.milk_sell_amount,milk_sell_amount_6,About.how.much...livestock_label..milk.does.your.household.sell..5
843,survey_grp.Section_Livestock.livestock_repeat.6..lstk_rep_grp.milk_details.milk_use_proportions.milk_trade_amount,milk_trade_amount_6,About.how.much...livestock_label..milk.did.your.household.exchange..5
